doi,title,relevant,tags
"10.1093/nar/gky554","Toward predictive R-loop computational biology: genome-scale prediction of R-loops reveals their association with complex promoter structures, G-quadruplexes and transcriptionally active enhancers","no",[]
"10.15252/msb.20177548","Pervasive coexpression of spatially proximal genes is buffered at the protein level","no",[]
"10.1242/dev.188516","H4K20me3 methyltransferase SUV420H2 shapes the chromatin landscape of pluripotent embryonic stem cells","no",[]
"10.1073/pnas.2207009119","Chromatin structure undergoes global and local reorganization during murine dendritic cell development and activation","no",[]
"10.1016/j.molcel.2020.04.004","Genomic Profiling by ALaP-Seq Reveals Transcriptional Regulation by PML Bodies through DNMT3A Exclusion","no",[]
"10.1016/j.bpj.2020.02.017","Computing 3D Chromatin Configurations from Contact Probability Maps by Inverse Brownian Dynamics","yes",[]
"10.3389/fcell.2021.774719","Understanding 3D Genome Organization and Its Effect on Transcriptional Gene Regulation Under Environmental Stress in Plant: A Chromatin Perspective","no",[]
"10.1007/s00412-018-0684-7","Genomic 3D compartments emerge from unfolding mitotic chromosomes","yes",[]
"10.1111/bjh.18465","Integrative epigenomics in chronic lymphocytic leukaemia: Biological insights and clinical applications","no",[]
"10.1007/s00412-022-00780-5","Comparison of the somatic TADs and lampbrush chromomere-loop complexes in transcriptionally active prophase I oocytes","no",[]
"10.7554/eLife.88222","Imputation of 3D genome structure by genetic-epigenetic interaction modeling in mice","no",[]
"10.1016/j.isci.2023.108193","The PWWP domain and the evolution of unique DNA methylation toolkits in Hymenoptera","no",[]
"10.18388/abp.2015_984","Can chromatin conformation technologies bring light into human molecular pathology?","no",[]
"10.1093/nargab/lqaa031","Identification and analysis of consensus RNA motifs binding to the genome regulator CTCF","no",[]
"10.1038/s41467-024-50573-w","Exploring the roles of RNAs in chromatin architecture using deep learning","no",[]
"10.1186/s12943-024-02002-1","Exclusion of HDAC1/2 complexes by oncogenic nuclear condensates","yes",[]
"10.1016/j.semcdb.2018.07.004","Understanding the 3D genome: Emerging impacts on human disease","no",[]
"10.1371/journal.pone.0038983","Pairing of Homologous Regions in the Mouse Genome Is Associated with Transcription but Not Imprinting Status","no",[]
"10.1093/nar/gkx433","LDB1-mediated enhancer looping can be established independent of mediator and cohesin","no",[]
"10.3390/cells9030718","Role of the Nuclear Lamina in Age-Associated Nuclear Reorganization and Inflammation","no",[]
"10.1016/j.stem.2016.01.007","Cell-of-Origin-Specific 3D Genome Structure Acquired during Somatic Cell Reprogramming","no",[]
"10.1016/j.molcel.2020.03.003","Ultrastructural Details of Mammalian Chromosome Architecture","no",[]
"10.1186/s12915-018-0556-x","Evolutionary stability of topologically associating domains is associated with conserved gene regulation","no",[]
"10.1098/rstb.2018.0225","Cell migration through three-dimensional confining pores: speed accelerations by deformation and recoil of the nucleus","no",[]
"10.1080/19336918.2015.1061173","Cancer cell migration in 3D tissue: Negotiating space by proteolysis and nuclear deformability","no",[]
"10.1038/s41467-020-15274-0","Distinct roles for H4 and H2A.Z acetylation in RNA transcription in African trypanosomes","no",[]
"10.1007/s10577-012-9327-7","Three-dimensional organisation of RNA-processing machinery in avian growing oocyte nucleus","no",[]
"10.1016/j.tig.2016.03.003","The Ties that Bind (the <i>Igh</i> Locus)","no",[]
"10.1038/s41588-018-0221-x","Dynamic 3D chromatin architecture contributes to enhancer specificity and limb morphogenesis","yes",[]
"10.1073/pnas.2201883119","Polycomb-mediated genome architecture enables long-range spreading of H3K27 methylation","no",[]
"10.1093/molbev/msx100","Evolution of the Genome 3D Organization: Comparison of Fused and Segregated Globin Gene Clusters","no",[]
"10.15252/embr.201947905","Post-metaphase correction of aberrant kinetochore-microtubule attachments in mammalian eggs","no",[]
"10.1155/2000/369359","Topography of genetic loci in tissue samples:: towards new diagnostic tool using interphase FISH and high-resolution image analysis techniques","no",[]
"10.3389/fncel.2019.00391","The <i>WWOX</i> Gene Influences Cellular Pathways in the Neuronal Differentiation of Human Neural Progenitor Cells","no",[]
"10.1016/j.bpj.2022.03.002","Facilitated dissociation of nucleoid-associated proteins from DNA in the bacterial confinement","yes",[]
"10.1371/journal.pcbi.1009546","Perspectives for the reconstruction of 3D chromatin conformation using single cell Hi-C data","yes",[]
"10.1016/j.ymeth.2024.01.015","LoopSage: An energy-based Monte Carlo approach for the loop extrusion modeling of chromatin","yes",[]
"10.1016/j.csbj.2024.09.025","Multiscale molecular modeling of chromatin with MultiMM: From nucleosomes to the whole genome","yes",[]
"10.1186/s13059-018-1489-y","Genome organization and chromatin analysis identify transcriptional downregulation of insulin-like growth factor signaling as a hallmark of aging in developing B cells","no",[]
"10.1016/j.semcdb.2022.05.013","Setting the clock of neural progenitor cells during mammalian corticogenesis","no",[]
"10.1093/hr/uhad179","The high-resolution three-dimensional (3D) chromatin map of the tea plant (Camellia sinensis)","no",[]
"10.3390/genes13071114","Nucleosome-Omics: A Perspective on the Epigenetic Code and 3D Genome Landscape","no",[]
"10.1080/21541264.2020.1843958","Long-range chromatin interactions in pathogenic gene expression control","no",[]
"10.1101/gr.210005.116","Binding of nuclear factor κB to noncanonical consensus sites reveals its multimodal role during the early inflammatory response","no",[]
"10.1038/s41598-020-70756-x","Chromatin and transcriptome changes in human myoblasts show spatio-temporal correlations and demonstrate DPP4 inhibition in differentiated myotubes","no",[]
"10.3390/ijms20174143","Nuclear Disposition of Alien Chromosome Introgressions into Wheat and Rye Using 3D-FISH","no",[]
"10.1038/s41594-018-0070-4","Distinct roles of cohesin-SA1 and cohesin-SA2 in 3D chromosome organization","no",[]
"10.1073/pnas.1702312114","Superresolution microscopy reveals the three-dimensional organization of meiotic chromosome axes in intact <i>Caenorhabditis elegans</i> tissue","no",[]
"10.1371/journal.pone.0034973","Lestaurtinib Inhibits Histone Phosphorylation and Androgen-Dependent Gene Expression in Prostate Cancer Cells","no",[]
"10.3389/fgene.2022.907547","Epigenomic signatures associated with spontaneous and replication stress-induced DNA double strand breaks","no",[]
"10.1159/000338255","Three-Dimensional Arrangement of Genes Involved in Lipid Metabolism in Nuclei of Porcine Adipocytes and Fibroblasts in Relation to Their Transcription Level","no",[]
"10.26508/lsa.202302154","Enhancer-driven 3D chromatin domain folding modulates transcription in human mammary tumor cells","yes",[]
"10.15252/emmm.202115619","The onset of PI3K-related vascular malformations occurs during angiogenesis and is prevented by the AKT inhibitor miransertib","no",[]
"10.1186/s13072-016-0089-x","The detailed 3D multi-loop aggregate/rosette chromatin architecture and functional dynamic organization of the human and mouse genomes","yes",[]
"10.1002/anie.201709201","Genomes in Focus: Development and Applications of CRISPR-Cas9 Imaging Technologies","no",[]
"10.1093/bioinformatics/btac742","SEGCOND predicts putative transcriptional condensate-associated genomic regions by integrating multi-omics data","no",[]
"10.1016/j.it.2019.07.003","3D Chromosomal Landscapes in Hematopoiesis and Immunity","no",[]
"10.1038/s41588-020-0602-9","Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia","no",[]
"10.1083/jcb.202106170","Volumetric morphometry reveals spindle width as the best predictor of mammalian spindle scaling","no",[]
"10.1083/jcb.202007082","Computational analyses reveal spatial relationships between nuclear pore complexes and specific lamins","no",[]
"10.3389/fnins.2018.00874","Regulation of Chromatin Structure During Neural Development","no",[]
"10.1371/journal.pone.0091943","Investigation of the Chromosome Regions with Significant Affinity for the Nuclear Envelope in Fruit Fly - A Model Based Approach","yes",[]
"10.1080/19491034.2015.1056441","Quantified effects of chromosome-nuclear envelope attachments on 3D organization of chromosomes","yes",[]
"10.1080/19491034.2019.1578601","Role of lamins in 3D genome organization and global gene expression","no",[]
"10.1038/s12276-020-00526-2","Shaping of the 3D genome by the ATPase machine cohesin","no",[]
"10.1103/PhysRevLett.128.038101","Fractal and Knot-Free Chromosomes Facilitate Nucleoplasmic Transport","no",[]
"10.14348/molcells.2023.0013","Epigenetic Regulations in Mammalian Cells: Roles and Profiling Techniques","no",[]
"10.1038/s12276-022-00768-2","Comparative characterization of 3D chromatin organization in triple-negative breast cancers","no",[]
"10.3390/cells8070699","Physicochemical Properties of Nucleoli in Live Cells Analyzed by Label-Free Optical Diffraction Tomography","no",[]
"10.1523/JNEUROSCI.2738-17.2018","Remote Memory and Cortical Synaptic Plasticity Require Neuronal CCCTC-Binding Factor (CTCF)","no",[]
"10.1038/emm.2016.140","Epigenetic regulation and chromatin remodeling in learning and memory","no",[]
"10.1016/j.molcel.2019.08.010","Mechanisms of Interplay between Transcription Factors and the 3D Genome","no",[]
"10.1186/s13059-019-1868-z","MIA-Sig: multiplex chromatin interaction analysis by signal processing and statistical algorithms","no",[]
"10.1016/j.celrep.2023.112778","Spatial and clonality-resolved 3D cancer genome alterations reveal enhancer-hijacking as a potential prognostic marker for colorectal cancer","no",[]
"10.1093/nar/gkaa1078","3DIV update for 2021: a comprehensive resource of 3D genome and 3D cancer genome","no",[]
"10.1038/ng.3647","Transcription factors mediate condensin recruitment and global chromosomal organization in fission yeast","no",[]
"10.1038/s12276-024-01207-0","Viral remodeling of the 4D nucleome","no",[]
"10.1016/j.ymeth.2018.05.005","5C-ID: Increased resolution Chromosome-Conformation-Capture-Carbon Copy with <i>in situ</i> 3C and double alternating primer design","no",[]
"10.1371/journal.pcbi.1008173","Capturing cell type-specific chromatin compartment patterns by applying topic modeling to single-cell Hi-C data","no",[]
"10.5483/BMBRep.2022.55.12.154","Topological implications of DNA tumor viral episomes","no",[]
"10.1016/j.biomaterials.2015.01.023","Cytoskeletal tension induces the polarized architecture of the nucleus","no",[]
"10.7150/thno.79318","PLK1-mediated phosphorylation of 13-catenin enhances its stability and transcriptional activity for extracellular matrix remodeling in metastatic NSCLC","no",[]
"10.1038/s41467-022-30956-7","Integrating 3D genomic and epigenomic data to enhance target gene discovery and drug repurposing in transcriptome-wide association studies","no",[]
"10.1371/journal.pone.0033947","Spatial Proximity and Similarity of the Epigenetic State of Genome Domains","no",[]
"10.1142/S021972001641002X","History of chromosome rearrangements reflects the spatial organization of yeast chromosomes","no",[]
"10.1038/s41467-019-13753-7","Constitutively bound CTCF sites maintain 3D chromatin architecture and long-range epigenetically regulated domains","no",[]
"10.1186/s13039-014-0070-y","Localized, non-random differences in chromatin accessibility between homologous metaphase chromosomes","no",[]
"10.1186/s13039-015-0159-y","Reversing chromatin accessibility differences that distinguish homologous mitotic metaphase chromosomes","no",[]
"10.1186/s12906-023-04269-1","Structure based docking and biological evaluation towards exploring potential anti-cancerous and apoptotic activity of 6-Gingerol against human prostate carcinoma cells","no",[]
"10.1091/mbc.E16-08-0618","Mitogen-induced distinct epialleles are phosphorylated at either H3S10 or H3S28, depending on H3K27 acetylation","no",[]
"10.1186/s12859-020-03832-8","Identification and utilization of copy number information for correcting Hi-C contact map of cancer cell lines","no",[]
"10.18699/VJ19.467","Reorganisation of chromatin during erythroid differentiation","no",[]
"10.3389/fcell.2022.1030950","Genome organization in cardiomyocytes expressing mutated A-type lamins","no",[]
"10.1111/jcmm.18142","The impact of genomic distance on enhancer-promoter interactions at the CFTR locus","no",[]
"10.1126/science.abm1696","Three-dimensional genome rewiring in loci with human accelerated regions","no",[]
"10.1016/j.it.2022.12.005","Locus architecture and RAG scanning determine antibody diversity","no",[]
"10.1016/j.celrep.2020.108248","Phase-Separated Transcriptional Condensates Accelerate Target-Search Process Revealed by Live-Cell Single-Molecule Imaging","no",[]
